
EventCode,GTPVersion,Description,InformationElement,MessageType
240000,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Reserved
240001,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Echo Request
240002,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Echo Response
240003,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Version Not Supported Indication
240004,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Reserved for S101 interface
240011,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Reserved for S121 interface
240019,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Reserved for Sv interface
240020,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Create Session Request
240021,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Create Session Response
240024,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Delete Session Request
240025,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Delete Session Response
240022,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Modify Bearer Request
240023,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Modify Bearer Response
240028,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Remote UE Report Notification
240029,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Remote UE Report Acknowledge
240026,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Change Notification Request
240027,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Change Notification Response
24002a,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,For future use
2400a4,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Resume Notification
2400a5,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Resume Acknowledge
240040,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Modify Bearer Command (MME/SGSN/ TWAN/ePDG to PGW – S11/S4
240041,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Modify Bearer Failure Indication (PGW to MME/SGSN/ TWAN/ePDG – S5/S8
240042,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Delete Bearer Command (MME/SGSN to PGW – S11/S4
240043,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Delete Bearer Failure Indication (PGW to MME/SGSN – S5/S8
240044,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Bearer Resource Command (MME/SGSN/TWAN/ePDG to PGW – S11/S4
240045,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Bearer Resource Failure Indication (PGW to MME/SGSN/TWAN/ePDG – S5/S8
240046,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Downlink Data Notification Failure Indication (SGSN/MME to SGW – S4/S11)
240047,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Trace Session Activation (MME/SGSN/ TWAN/ePDG to PGW – S11/S4
240048,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Trace Session Deactivation (MME/SGSN/ TWAN/ePDG to PGW – S11/S4
240049,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Stop Paging Indication (SGW to MME/SGSN – S11/S4)
24004a,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,For future use
24005f,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Create Bearer Request
240060,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Create Bearer Response
240061,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Update Bearer Request
240062,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Update Bearer Response
240063,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Delete Bearer Request
240064,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Delete Bearer Response
240065,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Delete PDN Connection Set Request
240066,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Delete PDN Connection Set Response
240067,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,PGW Downlink Triggering Notification
240068,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,PGW Downlink Triggering Acknowledge
240069,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,For future use
240080,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Identification Request
240081,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Identification Response
240082,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Context Request
240083,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Context Response
240084,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Context Acknowledge
240085,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Forward Relocation Request
240086,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Forward Relocation Response
240087,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Forward Relocation Complete Notification
240088,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Forward Relocation Complete Acknowledge
240089,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Forward Access Context Notification
24008a,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Forward Access Context Acknowledge
24008b,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Relocation Cancel Request
24008c,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Relocation Cancel Response
24008d,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Configuration Transfer Tunnel
24008e,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,For future use
240098,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,RAN Information Relay
240095,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Detach Notification
240096,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Detach Acknowledge
240097,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,CS Paging Indication
240099,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Alert MME Notification
24009a,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Alert MME Acknowledge
24009b,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,UE Activity Notification
24009c,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,UE Activity Acknowledge
24009d,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,ISR Status Indication
24009e,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,UE Registration Query Request
24009f,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,UE Registration Query Response
2400a2,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Suspend Notification
2400a3,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Suspend Acknowledge
2400a0,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Create Forwarding Tunnel Request
2400a1,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Create Forwarding Tunnel Response
2400a6,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Create Indirect Data Forwarding Tunnel Request
2400a7,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Create Indirect Data Forwarding Tunnel Response
2400a8,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Delete Indirect Data Forwarding Tunnel Request
2400a9,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Delete Indirect Data Forwarding Tunnel Response
2400aa,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Release Access Bearers Request
2400ab,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Release Access Bearers Response
2400ac,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,For future use
2400b0,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Downlink Data Notification
2400b1,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Downlink Data Notification Acknowledge
2400b3,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,PGW Restart Notification
2400b4,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,PGW Restart Notification Acknowledge
2400b2,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Reserved. Allocated in earlier version of the specification.
2400b5,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,For future use
2400c8,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Update PDN Connection Set Request
2400c9,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Update PDN Connection Set Response
2400ca,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,For future use
2400d3,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Modify Access Bearers Request
2400d4,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Modify Access Bearers Response
2400d5,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,For future use
2400e7,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,MBMS Session Start Request
2400e8,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,MBMS Session Start Response
2400e9,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,MBMS Session Update Request
2400ea,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,MBMS Session Update Response
2400eb,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,MBMS Session Stop Request
2400ec,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,MBMS Session Stop Response
2400ed,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,For future use
2400f0,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,Reserved for Sv interface (see also types 25 to 31)
2400f8,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Reserved,For future use
240100,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Reserved
240101,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Echo Request
240102,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Echo Response
240103,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Version Not Supported Indication
240104,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Reserved for S101 interface
240111,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Reserved for S121 interface
240119,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Reserved for Sv interface
240120,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Create Session Request
240121,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Create Session Response
240124,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Delete Session Request
240125,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Delete Session Response
240122,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Modify Bearer Request
240123,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Modify Bearer Response
240128,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Remote UE Report Notification
240129,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Remote UE Report Acknowledge
240126,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Change Notification Request
240127,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Change Notification Response
24012a,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),For future use
2401a4,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Resume Notification
2401a5,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Resume Acknowledge
240140,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Modify Bearer Command (MME/SGSN/ TWAN/ePDG to PGW – S11/S4
240141,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Modify Bearer Failure Indication (PGW to MME/SGSN/ TWAN/ePDG – S5/S8
240142,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Delete Bearer Command (MME/SGSN to PGW – S11/S4
240143,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Delete Bearer Failure Indication (PGW to MME/SGSN – S5/S8
240144,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Bearer Resource Command (MME/SGSN/TWAN/ePDG to PGW – S11/S4
240145,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Bearer Resource Failure Indication (PGW to MME/SGSN/TWAN/ePDG – S5/S8
240146,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Downlink Data Notification Failure Indication (SGSN/MME to SGW – S4/S11)
240147,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Trace Session Activation (MME/SGSN/ TWAN/ePDG to PGW – S11/S4
240148,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Trace Session Deactivation (MME/SGSN/ TWAN/ePDG to PGW – S11/S4
240149,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Stop Paging Indication (SGW to MME/SGSN – S11/S4)
24014a,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),For future use
24015f,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Create Bearer Request
240160,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Create Bearer Response
240161,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Update Bearer Request
240162,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Update Bearer Response
240163,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Delete Bearer Request
240164,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Delete Bearer Response
240165,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Delete PDN Connection Set Request
240166,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Delete PDN Connection Set Response
240167,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),PGW Downlink Triggering Notification
240168,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),PGW Downlink Triggering Acknowledge
240169,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),For future use
240180,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Identification Request
240181,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Identification Response
240182,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Context Request
240183,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Context Response
240184,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Context Acknowledge
240185,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Forward Relocation Request
240186,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Forward Relocation Response
240187,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Forward Relocation Complete Notification
240188,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Forward Relocation Complete Acknowledge
240189,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Forward Access Context Notification
24018a,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Forward Access Context Acknowledge
24018b,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Relocation Cancel Request
24018c,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Relocation Cancel Response
24018d,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Configuration Transfer Tunnel
24018e,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),For future use
240198,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),RAN Information Relay
240195,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Detach Notification
240196,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Detach Acknowledge
240197,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),CS Paging Indication
240199,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Alert MME Notification
24019a,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Alert MME Acknowledge
24019b,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),UE Activity Notification
24019c,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),UE Activity Acknowledge
24019d,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),ISR Status Indication
24019e,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),UE Registration Query Request
24019f,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),UE Registration Query Response
2401a2,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Suspend Notification
2401a3,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Suspend Acknowledge
2401a0,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Create Forwarding Tunnel Request
2401a1,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Create Forwarding Tunnel Response
2401a6,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Create Indirect Data Forwarding Tunnel Request
2401a7,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Create Indirect Data Forwarding Tunnel Response
2401a8,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Delete Indirect Data Forwarding Tunnel Request
2401a9,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Delete Indirect Data Forwarding Tunnel Response
2401aa,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Release Access Bearers Request
2401ab,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Release Access Bearers Response
2401ac,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),For future use
2401b0,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Downlink Data Notification
2401b1,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Downlink Data Notification Acknowledge
2401b3,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),PGW Restart Notification
2401b4,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),PGW Restart Notification Acknowledge
2401b2,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Reserved. Allocated in earlier version of the specification.
2401b5,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),For future use
2401c8,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Update PDN Connection Set Request
2401c9,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Update PDN Connection Set Response
2401ca,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),For future use
2401d3,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Modify Access Bearers Request
2401d4,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Modify Access Bearers Response
2401d5,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),For future use
2401e7,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),MBMS Session Start Request
2401e8,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),MBMS Session Start Response
2401e9,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),MBMS Session Update Request
2401ea,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),MBMS Session Update Response
2401eb,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),MBMS Session Stop Request
2401ec,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),MBMS Session Stop Response
2401ed,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),For future use
2401f0,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),Reserved for Sv interface (see also types 25 to 31)
2401f8,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,International Mobile Subscriber Identity (IMSI),For future use
240200,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Reserved
240201,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Echo Request
240202,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Echo Response
240203,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Version Not Supported Indication
240204,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Reserved for S101 interface
240211,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Reserved for S121 interface
240219,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Reserved for Sv interface
240220,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Create Session Request
240221,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Create Session Response
240224,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Delete Session Request
240225,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Delete Session Response
240222,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Modify Bearer Request
240223,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Modify Bearer Response
240228,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Remote UE Report Notification
240229,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Remote UE Report Acknowledge
240226,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Change Notification Request
240227,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Change Notification Response
24022a,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,For future use
2402a4,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Resume Notification
2402a5,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Resume Acknowledge
240240,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Modify Bearer Command (MME/SGSN/ TWAN/ePDG to PGW – S11/S4
240241,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Modify Bearer Failure Indication (PGW to MME/SGSN/ TWAN/ePDG – S5/S8
240242,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Delete Bearer Command (MME/SGSN to PGW – S11/S4
240243,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Delete Bearer Failure Indication (PGW to MME/SGSN – S5/S8
240244,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Bearer Resource Command (MME/SGSN/TWAN/ePDG to PGW – S11/S4
240245,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Bearer Resource Failure Indication (PGW to MME/SGSN/TWAN/ePDG – S5/S8
240246,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Downlink Data Notification Failure Indication (SGSN/MME to SGW – S4/S11)
240247,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Trace Session Activation (MME/SGSN/ TWAN/ePDG to PGW – S11/S4
240248,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Trace Session Deactivation (MME/SGSN/ TWAN/ePDG to PGW – S11/S4
240249,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Stop Paging Indication (SGW to MME/SGSN – S11/S4)
24024a,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,For future use
24025f,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Create Bearer Request
240260,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Create Bearer Response
240261,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Update Bearer Request
240262,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Update Bearer Response
240263,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Delete Bearer Request
240264,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Delete Bearer Response
240265,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Delete PDN Connection Set Request
240266,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,Delete PDN Connection Set Response
240267,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,PGW Downlink Triggering Notification
240268,GTPv1,Invalid IE in GTPv2 message such as invalid IMSI,Cause,PGW Downlink Triggering Acknowledge
