220000,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Reserved
220001,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Echo Request
220002,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Echo Response
220003,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Version Not Supported Indication
220004,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Reserved for S101 interface
220011,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Reserved for S121 interface
220019,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Reserved for Sv interface
220020,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Create Session Request
220021,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Create Session Response
220024,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Delete Session Request
220025,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Delete Session Response
220022,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Modify Bearer Request
220023,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Modify Bearer Response
220028,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Remote UE Report Notification
220029,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Remote UE Report Acknowledge
220026,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Change Notification Request
220027,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Change Notification Response
22002a,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,For future use
2200a4,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Resume Notification
2200a5,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Resume Acknowledge
220040,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Modify Bearer Command (MME/SGSN/ TWAN/ePDG to PGW – S11/S4
220041,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Modify Bearer Failure Indication (PGW to MME/SGSN/ TWAN/ePDG – S5/S8
220042,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Delete Bearer Command (MME/SGSN to PGW – S11/S4
220043,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Delete Bearer Failure Indication (PGW to MME/SGSN – S5/S8
220044,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Bearer Resource Command (MME/SGSN/TWAN/ePDG to PGW – S11/S4
220045,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Bearer Resource Failure Indication (PGW to MME/SGSN/TWAN/ePDG – S5/S8
220046,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Downlink Data Notification Failure Indication (SGSN/MME to SGW – S4/S11)
220047,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Trace Session Activation (MME/SGSN/ TWAN/ePDG to PGW – S11/S4
220048,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Trace Session Deactivation (MME/SGSN/ TWAN/ePDG to PGW – S11/S4
220049,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Stop Paging Indication (SGW to MME/SGSN – S11/S4)
22004a,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,For future use
22005f,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Create Bearer Request
220060,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Create Bearer Response
220061,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Update Bearer Request
220062,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Update Bearer Response
220063,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Delete Bearer Request
220064,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Delete Bearer Response
220065,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Delete PDN Connection Set Request
220066,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Delete PDN Connection Set Response
220067,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,PGW Downlink Triggering Notification
220068,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,PGW Downlink Triggering Acknowledge
220069,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,For future use
220080,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Identification Request
220081,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Identification Response
220082,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Context Request
220083,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Context Response
220084,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Context Acknowledge
220085,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Forward Relocation Request
220086,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Forward Relocation Response
220087,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Forward Relocation Complete Notification
220088,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Forward Relocation Complete Acknowledge
220089,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Forward Access Context Notification
22008a,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Forward Access Context Acknowledge
22008b,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Relocation Cancel Request
22008c,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Relocation Cancel Response
22008d,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Configuration Transfer Tunnel
22008e,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,For future use
220098,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,RAN Information Relay
220095,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Detach Notification
220096,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Detach Acknowledge
220097,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,CS Paging Indication
220099,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Alert MME Notification
22009a,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Alert MME Acknowledge
22009b,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,UE Activity Notification
22009c,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,UE Activity Acknowledge
22009d,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,ISR Status Indication
22009e,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,UE Registration Query Request
22009f,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,UE Registration Query Response
2200a2,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Suspend Notification
2200a3,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Suspend Acknowledge
2200a0,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Create Forwarding Tunnel Request
2200a1,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Create Forwarding Tunnel Response
2200a6,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Create Indirect Data Forwarding Tunnel Request
2200a7,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Create Indirect Data Forwarding Tunnel Response
2200a8,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Delete Indirect Data Forwarding Tunnel Request
2200a9,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Delete Indirect Data Forwarding Tunnel Response
2200aa,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Release Access Bearers Request
2200ab,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Release Access Bearers Response
2200ac,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,For future use
2200b0,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Downlink Data Notification
2200b1,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Downlink Data Notification Acknowledge
2200b3,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,PGW Restart Notification
2200b4,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,PGW Restart Notification Acknowledge
2200b2,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Reserved. Allocated in earlier version of the specification.
2200b5,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,For future use
2200c8,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Update PDN Connection Set Request
2200c9,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Update PDN Connection Set Response
2200ca,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,For future use
2200d3,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Modify Access Bearers Request
2200d4,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Modify Access Bearers Response
2200d5,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,For future use
2200e7,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,MBMS Session Start Request
2200e8,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,MBMS Session Start Response
2200e9,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,MBMS Session Update Request
2200ea,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,MBMS Session Update Response
2200eb,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,MBMS Session Stop Request
2200ec,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,MBMS Session Stop Response
2200ed,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,For future use
2200f0,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,Reserved for Sv interface (see also types 25 to 31)
2200f8,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),Reserved,For future use
220100,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),International Mobile Subscriber Identity (IMSI),Reserved
220101,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),International Mobile Subscriber Identity (IMSI),Echo Request
220102,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),International Mobile Subscriber Identity (IMSI),Echo Response
220103,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),International Mobile Subscriber Identity (IMSI),Version Not Supported Indication
220104,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),International Mobile Subscriber Identity (IMSI),Reserved for S101 interface
220111,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),International Mobile Subscriber Identity (IMSI),Reserved for S121 interface
220119,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),International Mobile Subscriber Identity (IMSI),Reserved for Sv interface
220120,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),International Mobile Subscriber Identity (IMSI),Create Session Request
220121,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),International Mobile Subscriber Identity (IMSI),Create Session Response
220124,GTPv1,Unknown IE in GTPv2 message (unsupported IE type),International Mobile Subscriber Identity (IMSI),Delete Session Request
