144100, Incorrect reserved field in GTPv1 header, For future use. Shall not be sent. If received, Incorrect reserved field in GTPv1 header, shall be treated as an Unknown message.
144101, Incorrect reserved field in GTPv1 header, Echo Request
144102, Incorrect reserved field in GTPv1 header, Echo Response
144103, Incorrect reserved field in GTPv1 header, Version Not Supported
144104, Incorrect reserved field in GTPv1 header, Node Alive Request
144105, Incorrect reserved field in GTPv1 header, Node Alive Response
144106, Incorrect reserved field in GTPv1 header, Redirection Request
144107, Incorrect reserved field in GTPv1 header, Redirection Response
144108, Incorrect reserved field in GTPv1 header, For future use. Shall not be sent. If received, Incorrect reserved field in GTPv1 header, shall be treated as an Unknown message.
144109, Incorrect reserved field in GTPv1 header, For future use. Shall not be sent. If received, Incorrect reserved field in GTPv1 header, shall be treated as an Unknown message.
14410a, Incorrect reserved field in GTPv1 header, For future use. Shall not be sent. If received, Incorrect reserved field in GTPv1 header, shall be treated as an Unknown message.
14410b, Incorrect reserved field in GTPv1 header, For future use. Shall not be sent. If received, Incorrect reserved field in GTPv1 header, shall be treated as an Unknown message.
14410c, Incorrect reserved field in GTPv1 header, For future use. Shall not be sent. If received, Incorrect reserved field in GTPv1 header, shall be treated as an Unknown message.
14410d, Incorrect reserved field in GTPv1 header, For future use. Shall not be sent. If received, Incorrect reserved field in GTPv1 header, shall be treated as an Unknown message.
14410e, Incorrect reserved field in GTPv1 header, For future use. Shall not be sent. If received, Incorrect reserved field in GTPv1 header, shall be treated as an Unknown message.
14410f, Incorrect reserved field in GTPv1 header, For future use. Shall not be sent. If received, Incorrect reserved field in GTPv1 header, shall be treated as an Unknown message.
144110, Incorrect reserved field in GTPv1 header, Create PDP Context Request
144111, Incorrect reserved field in GTPv1 header, Create PDP Context Response
144112, Incorrect reserved field in GTPv1 header, Update PDP Context Request
144113, Incorrect reserved field in GTPv1 header, Update PDP Context Response
144114, Incorrect reserved field in GTPv1 header, Delete PDP Context Request
144115, Incorrect reserved field in GTPv1 header, Delete PDP Context Response
144116, Incorrect reserved field in GTPv1 header, Initiate PDP Context Activation Request
144117, Incorrect reserved field in GTPv1 header, Initiate PDP Context Activation Response
144118, Incorrect reserved field in GTPv1 header, For future use. Shall not be sent. If received, Incorrect reserved field in GTPv1 header, shall be treated as an Unknown message.
144119, Incorrect reserved field in GTPv1 header, For future use. Shall not be sent. If received, Incorrect reserved field in GTPv1 header, shall be treated as an Unknown message.
14411a, Incorrect reserved field in GTPv1 header, Error Indication
14411b, Incorrect reserved field in GTPv1 header, PDU Notification Request
14411c, Incorrect reserved field in GTPv1 header, PDU Notification Response
14411d, Incorrect reserved field in GTPv1 header, PDU Notification Reject Request
14411e, Incorrect reserved field in GTPv1 header, PDU Notification Reject Response
