EventCode,GTPVersion,Description,InformationElement,MessageType
12411c,GTPv1,Unexpected sequence number in GTPv1 header,,PDU Notification Response
12411d,GTPv1,Unexpected sequence number in GTPv1 header,,PDU Notification Reject Request
12411e,GTPv1,Unexpected sequence number in GTPv1 header,,PDU Notification Reject Response
12411f,GTPv1,Unexpected sequence number in GTPv1 header,,Supported Extension Headers Notification
124120,GTPv1,Unexpected sequence number in GTPv1 header,,Send Routeing Information for GPRS Request
124141,GTPv1,Unexpected sequence number in GTPv1 header,,Send Routeing Information for GPRS Response
124122,GTPv1,Unexpected sequence number in GTPv1 header,,Failure Report Request
124123,GTPv1,Unexpected sequence number in GTPv1 header,,Failure Report Response
124124,GTPv1,Unexpected sequence number in GTPv1 header,,Note MS GPRS Present Request
124125,GTPv1,Unexpected sequence number in GTPv1 header,,Note MS GPRS Present Response
124126,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124127,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124128,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124129,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12412a,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12412b,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12412c,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12412d,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12412e,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12412f,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124130,GTPv1,Unexpected sequence number in GTPv1 header,,Identification Request
124131,GTPv1,Unexpected sequence number in GTPv1 header,,Identification Response
124132,GTPv1,Unexpected sequence number in GTPv1 header,,SGSN Context Request
124133,GTPv1,Unexpected sequence number in GTPv1 header,,SGSN Context Response
124134,GTPv1,Unexpected sequence number in GTPv1 header,,SGSN Context Acknowledge
124135,GTPv1,Unexpected sequence number in GTPv1 header,,Forward Relocation Request
124136,GTPv1,Unexpected sequence number in GTPv1 header,,Forward Relocation Response
124137,GTPv1,Unexpected sequence number in GTPv1 header,,Forward Relocation Complete
124138,GTPv1,Unexpected sequence number in GTPv1 header,,Relocation Cancel Request
124139,GTPv1,Unexpected sequence number in GTPv1 header,,Relocation Cancel Response
12413a,GTPv1,Unexpected sequence number in GTPv1 header,,Forward SRNS Context
12413b,GTPv1,Unexpected sequence number in GTPv1 header,,Forward Relocation Complete Acknowledge
12413c,GTPv1,Unexpected sequence number in GTPv1 header,,Forward SRNS Context Acknowledge
12413d,GTPv1,Unexpected sequence number in GTPv1 header,,UE Registration Query Request
12413e,GTPv1,Unexpected sequence number in GTPv1 header,,UE Registration Query Response
12413f,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124140,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124141,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124142,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124143,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124144,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124145,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124146,GTPv1,Unexpected sequence number in GTPv1 header,,RAN Information Relay
124147,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124148,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124149,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12414a,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12414b,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12414c,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12414d,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12414e,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12414f,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124150,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124152,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124153,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124154,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124155,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124156,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124157,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124158,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124159,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12415a,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12415b,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12415c,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12415d,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12415e,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12415f,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124160,GTPv1,Unexpected sequence number in GTPv1 header,,MBMS Notification Request
124161,GTPv1,Unexpected sequence number in GTPv1 header,,MBMS Notification Response
124162,GTPv1,Unexpected sequence number in GTPv1 header,,MBMS Notification Reject Request
124163,GTPv1,Unexpected sequence number in GTPv1 header,,MBMS Notification Reject Response
124164,GTPv1,Unexpected sequence number in GTPv1 header,,Create MBMS Context Request
124165,GTPv1,Unexpected sequence number in GTPv1 header,,Create MBMS Context Response
124166,GTPv1,Unexpected sequence number in GTPv1 header,,Update MBMS Context Request
124167,GTPv1,Unexpected sequence number in GTPv1 header,,Update MBMS Context Response
124168,GTPv1,Unexpected sequence number in GTPv1 header,,Delete MBMS Context Request
124169,GTPv1,Unexpected sequence number in GTPv1 header,,Delete MBMS Context Response
12416a,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12416b,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12416c,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12416d,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12416e,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
12416f,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
124170,GTPv1,Unexpected sequence number in GTPv1 header,,MBMS Registration Request
124171,GTPv1,Unexpected sequence number in GTPv1 header,,MBMS Registration Response
124172,GTPv1,Unexpected sequence number in GTPv1 header,,MBMS De-Registration Request
124173,GTPv1,Unexpected sequence number in GTPv1 header,,MBMS De-Registration Response
124174,GTPv1,Unexpected sequence number in GTPv1 header,,MBMS Session Start Request
124175,GTPv1,Unexpected sequence number in GTPv1 header,,MBMS Session Start Response
124176,GTPv1,Unexpected sequence number in GTPv1 header,,MBMS Session Stop Request
124177,GTPv1,Unexpected sequence number in GTPv1 header,,MBMS Session Stop Response
124178,GTPv1,Unexpected sequence number in GTPv1 header,,MBMS Session Update Request
124179,GTPv1,Unexpected sequence number in GTPv1 header,,MBMS Session Update Response
12417a,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message
12417b,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message
12417c,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message
12417d,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message
12417e,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message
12417f,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message
124180,GTPv1,Unexpected sequence number in GTPv1 header,,MS Info Change Notification Request
124181,GTPv1,Unexpected sequence number in GTPv1 header,,MS Info Change Notification Response
124182,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
1241f0,GTPv1,Unexpected sequence number in GTPv1 header,,Data Record Transfer Request
1241f1,GTPv1,Unexpected sequence number in GTPv1 header,,Data Record Transfer Response
1241f2,GTPv1,Unexpected sequence number in GTPv1 header,,For future use. Shall not be sent. If received shall be treated as an Unknown message.
1241fe,GTPv1,Unexpected sequence number in GTPv1 header,,End Marker
1241ff,GTPv1,Unexpected sequence number in GTPv1 header,,G-PDU
************************************************************************************************************
